country,year,drought_killed,earthquake_killed,epidemic_killed,flood_killed,storm_killed,total_forest_area,female_bmi,male_bmi,murder_rate
Solomon Islands,1996,,0.0,,,,,,,
South Africa,1996,,0.0,,,,,,,
Spain,1996,,0.0,,,,,,,
Sudan,1996,,0.0,,,,,,,
Taiwan,1996,,0.0,,,,,,,
Tajikistan,1996,,0.0,,,,,,,
Tanzania,1996,,0.0,,,,,,,
Thailand,1996,,0.0,,,,,,,
Tonga,1996,,0.0,,,,,,,
Trinidad and Tobago,1996,,0.0,,,,,,,
Turkey,1996,,0.0,,,,,,,
Turkmenistan,1996,,0.0,,,,,,,
Uganda,1996,,0.0,,,,,,,
United Kingdom,1996,,0.0,,,,,,,
United States,1996,,0.0,,,,,,,
USSR,1996,,0.0,,,,,,,
Uzbekistan,1996,,0.0,,,,,,,
Vanuatu,1996,,0.0,,,,,,,
Venezuela,1996,,0.0,,,,,,,
Wallis ,1996,,0.0,,,,,,,
West Germany,1996,,0.0,,,,,,,
Yemen Arab Republic (Former),1996,,0.0,,,,,,,
"Yemen, Rep.",1996,,0.0,,,,,,,
Yugoslavia,1996,,0.0,,,,,,,
Afghanistan,1997,,5.0,,,,,,,
Albania,1997,,0.0,,,,,,,
Algeria,1997,,0.0,,,,,,,
American Samoa,1997,,0.0,,,,,,,
Argentina,1997,,0.0,,,,,,,
Armenia,1997,,0.0,,,,,,,
Australia,1997,,0.0,,,,,,,
Austria,1997,,0.0,,,,,,,
Azerbaijan,1997,,0.0,,,,,,,
Azores,1997,,0.0,,,,,,,
Bangladesh,1997,,23.0,,,,,,,
Barbados,1997,,0.0,,,,,,,
Belgium,1997,,0.0,,,,,,,
Bolivia,1997,,0.0,,,,,,,
Brazil,1997,,0.0,,,,,,,
Bulgaria,1997,,0.0,,,,,,,
Burundi,1997,,0.0,,,,,,,
Chile,1997,,8.0,,,,,,,
China,1997,,32.0,,,,,,,
Colombia,1997,,0.0,,,,,,,
"Congo, Dem. Rep.",1997,,0.0,,,,,,,
"Congo, Rep.",1997,,0.0,,,,,,,
Costa Rica,1997,,0.0,,,,,,,
Croatia,1997,,0.0,,,,,,,
Cuba,1997,,0.0,,,,,,,
Cyprus,1997,,0.0,,,,,,,
Dominica,1997,,0.0,,,,,,,
Dominican Rep.,1997,,0.0,,,,,,,
Ecuador,1997,,0.0,,,,,,,
Egypt,1997,,0.0,,,,,,,
El Salvador,1997,,0.0,,,,,,,
Fiji,1997,,0.0,,,,,,,
Georgia,1997,,0.0,,,,,,,
Germany,1997,,0.0,,,,,,,
Greece,1997,,0.0,,,,,,,
Guadeloupe,1997,,0.0,,,,,,,
Guam,1997,,0.0,,,,,,,
Guatemala,1997,,0.0,,,,,,,
Guinea,1997,,0.0,,,,,,,
Honduras,1997,,0.0,,,,,,,
Iceland,1997,,0.0,,,,,,,
India,1997,,43.0,,,,,,,
Indonesia,1997,,20.0,,,,,,,
Iran,1997,,2768.0,,,,,,,
Iraq,1997,,0.0,,,,,,,
Italy,1997,,14.0,,,,,,,
Japan,1997,,0.0,,,,,,,
Kazakhstan,1997,,0.0,,,,,,,
Kenya,1997,,0.0,,,,,,,
"Korea, Dem. Rep.",1997,,0.0,,,,,,,
Kyrgyzstan,1997,,0.0,,,,,,,
Malawi,1997,,0.0,,,,,,,
Martinique,1997,,0.0,,,,,,,
Mexico,1997,,1.0,,,,,,,
Morocco,1997,,0.0,,,,,,,
Mozambique,1997,,0.0,,,,,,,
Myanmar,1997,,0.0,,,,,,,
Nepal,1997,,0.0,,,,,,,
Netherlands,1997,,0.0,,,,,,,
New Zealand,1997,,0.0,,,,,,,
Nicaragua,1997,,0.0,,,,,,,
Pakistan,1997,,50.0,,,,,,,
Panama,1997,,0.0,,,,,,,
Papua New Guinea,1997,,0.0,,,,,,,
Peru,1997,,0.0,,,,,,,
Philippines,1997,,0.0,,,,,,,
Poland,1997,,0.0,,,,,,,
Romania,1997,,0.0,,,,,,,
Russia,1997,,0.0,,,,,,,
Rwanda,1997,,0.0,,,,,,,
Saint Lucia,1997,,0.0,,,,,,,
Serbia and Montenegro,1997,,0.0,,,,,,,
Slovenia,1997,,0.0,,,,,,,
Solomon Islands,1997,,0.0,,,,,,,
South Africa,1997,,15.0,,,,,,,
Spain,1997,,0.0,,,,,,,
Sudan,1997,,0.0,,,,,,,
Taiwan,1997,,0.0,,,,,,,
Tajikistan,1997,,0.0,,,,,,,
Tanzania,1997,,0.0,,,,,,,
Thailand,1997,,0.0,,,,,,,
Tonga,1997,,0.0,,,,,,,
Trinidad and Tobago,1997,,0.0,,,,,,,
Turkey,1997,,0.0,,,,,,,
Turkmenistan,1997,,0.0,,,,,,,
Uganda,1997,,0.0,,,,,,,
United Kingdom,1997,,0.0,,,,,,,
United States,1997,,0.0,,,,,,,
USSR,1997,,0.0,,,,,,,
Uzbekistan,1997,,0.0,,,,,,,
Vanuatu,1997,,0.0,,,,,,,
Venezuela,1997,,80.0,,,,,,,
Wallis ,1997,,0.0,,,,,,,
West Germany,1997,,0.0,,,,,,,
Yemen Arab Republic (Former),1997,,0.0,,,,,,,
"Yemen, Rep.",1997,,0.0,,,,,,,
Yugoslavia,1997,,0.0,,,,,,,
Afghanistan,1998,,7023.0,,,,,,,
Albania,1998,,0.0,,,,,,,
Algeria,1998,,0.0,,,,,,,
American Samoa,1998,,0.0,,,,,,,
Argentina,1998,,0.0,,,,,,,
Armenia,1998,,0.0,,,,,,,
Australia,1998,,0.0,,,,,,,
Austria,1998,,0.0,,,,,,,
Azerbaijan,1998,,1.0,,,,,,,
Azores,1998,,10.0,,,,,,,
Bangladesh,1998,,0.0,,,,,,,
Barbados,1998,,0.0,,,,,,,
Belgium,1998,,0.0,,,,,,,
Bolivia,1998,,95.0,,,,,,,
Brazil,1998,,0.0,,,,,,,
Bulgaria,1998,,0.0,,,,,,,
Burundi,1998,,0.0,,,,,,,
Chile,1998,,0.0,,,,,,,
China,1998,,55.0,,,,,,,
Colombia,1998,,0.0,,,,,,,
"Congo, Dem. Rep.",1998,,0.0,,,,,,,
"Congo, Rep.",1998,,0.0,,,,,,,
Costa Rica,1998,,0.0,,,,,,,
Croatia,1998,,0.0,,,,,,,
Cuba,1998,,0.0,,,,,,,
Cyprus,1998,,0.0,,,,,,,
Dominica,1998,,0.0,,,,,,,
Dominican Rep.,1998,,0.0,,,,,,,
Ecuador,1998,,3.0,,,,,,,
Egypt,1998,,0.0,,,,,,,
El Salvador,1998,,0.0,,,,,,,
Fiji,1998,,0.0,,,,,,,
Georgia,1998,,0.0,,,,,,,
Germany,1998,,0.0,,,,,,,
Greece,1998,,0.0,,,,,,,
Guadeloupe,1998,,0.0,,,,,,,
Guam,1998,,0.0,,,,,,,
Guatemala,1998,,0.0,,,,,,,
Guinea,1998,,0.0,,,,,,,
Honduras,1998,,0.0,,,,,,,
Iceland,1998,,0.0,,,,,,,
India,1998,,0.0,,,,,,,
Indonesia,1998,,34.0,,,,,,,
Iran,1998,,22.0,,,,,,,
Iraq,1998,,0.0,,,,,,,
Italy,1998,,0.0,,,,,,,
Japan,1998,,0.0,,,,,,,
Kazakhstan,1998,,0.0,,,,,,,
Kenya,1998,,0.0,,,,,,,
"Korea, Dem. Rep.",1998,,0.0,,,,,,,
Kyrgyzstan,1998,,0.0,,,,,,,
Malawi,1998,,0.0,,,,,,,
Martinique,1998,,0.0,,,,,,,
Mexico,1998,,0.0,,,,,,,
Morocco,1998,,0.0,,,,,,,
Mozambique,1998,,0.0,,,,,,,
Myanmar,1998,,0.0,,,,,,,
Nepal,1998,,0.0,,,,,,,
Netherlands,1998,,0.0,,,,,,,
New Zealand,1998,,0.0,,,,,,,
Nicaragua,1998,,0.0,,,,,,,
Pakistan,1998,,1.0,,,,,,,
Panama,1998,,0.0,,,,,,,
Papua New Guinea,1998,,0.0,,,,,,,
Peru,1998,,0.0,,,,,,,
Philippines,1998,,0.0,,,,,,,
Poland,1998,,0.0,,,,,,,
Romania,1998,,0.0,,,,,,,
Russia,1998,,0.0,,,,,,,
Rwanda,1998,,0.0,,,,,,,
Saint Lucia,1998,,0.0,,,,,,,
Serbia and Montenegro,1998,,0.0,,,,,,,
Slovenia,1998,,0.0,,,,,,,
Solomon Islands,1998,,0.0,,,,,,,
South Africa,1998,,0.0,,,,,,,
Spain,1998,,0.0,,,,,,,
Sudan,1998,,0.0,,,,,,,
Taiwan,1998,,0.0,,,,,,,
Tajikistan,1998,,0.0,,,,,,,
Tanzania,1998,,0.0,,,,,,,
Thailand,1998,,0.0,,,,,,,
Tonga,1998,,0.0,,,,,,,
Trinidad and Tobago,1998,,0.0,,,,,,,
Turkey,1998,,147.0,,,,,,,
Turkmenistan,1998,,0.0,,,,,,,
Uganda,1998,,0.0,,,,,,,
United Kingdom,1998,,0.0,,,,,,,
United States,1998,,0.0,,,,,,,
USSR,1998,,0.0,,,,,,,
Uzbekistan,1998,,0.0,,,,,,,
Vanuatu,1998,,0.0,,,,,,,
Venezuela,1998,,0.0,,,,,,,
Wallis ,1998,,0.0,,,,,,,
West Germany,1998,,0.0,,,,,,,
Yemen Arab Republic (Former),1998,,0.0,,,,,,,
"Yemen, Rep.",1998,,0.0,,,,,,,
Yugoslavia,1998,,0.0,,,,,,,
Afghanistan,1999,,70.0,,,,,,,
Albania,1999,,0.0,,,,,,,
Algeria,1999,,22.0,,,,,,,
American Samoa,1999,,0.0,,,,,,,
Argentina,1999,,0.0,,,,,,,
Armenia,1999,,0.0,,,,,,,
Australia,1999,,0.0,,,,,,,
Austria,1999,,0.0,,,,,,,
Azerbaijan,1999,,1.0,,,,,,,
Azores,1999,,0.0,,,,,,,
Bangladesh,1999,,6.0,,,,,,,
Barbados,1999,,0.0,,,,,,,
Belgium,1999,,0.0,,,,,,,
Bolivia,1999,,0.0,,,,,,,
Brazil,1999,,0.0,,,,,,,
Bulgaria,1999,,0.0,,,,,,,
Burundi,1999,,0.0,,,,,,,
Chile,1999,,0.0,,,,,,,
China,1999,,0.0,,,,,,,
Colombia,1999,,1186.0,,,,,,,
"Congo, Dem. Rep.",1999,,0.0,,,,,,,
"Congo, Rep.",1999,,0.0,,,,,,,
Costa Rica,1999,,0.0,,,,,,,
Croatia,1999,,0.0,,,,,,,
Cuba,1999,,0.0,,,,,,,
Cyprus,1999,,0.0,,,,,,,
Dominica,1999,,0.0,,,,,,,
Dominican Rep.,1999,,0.0,,,,,,,
Ecuador,1999,,0.0,,,,,,,
Egypt,1999,,0.0,,,,,,,
El Salvador,1999,,0.0,,,,,,,
Fiji,1999,,0.0,,,,,,,
Georgia,1999,,0.0,,,,,,,
Germany,1999,,0.0,,,,,,,
Greece,1999,,143.0,,,,,,,
Guadeloupe,1999,,0.0,,,,,,,
Guam,1999,,0.0,,,,,,,
Guatemala,1999,,2.0,,,,,,,
Guinea,1999,,0.0,,,,,,,
Honduras,1999,,0.0,,,,,,,
Iceland,1999,,0.0,,,,,,,
India,1999,,100.0,,,,,,,
Indonesia,1999,,5.0,,,,,,,
Iran,1999,,21.0,,,,,,,
Iraq,1999,,0.0,,,,,,,
Italy,1999,,0.0,,,,,,,
Japan,1999,,0.0,,,,,,,
Kazakhstan,1999,,0.0,,,,,,,
Kenya,1999,,0.0,,,,,,,
"Korea, Dem. Rep.",1999,,0.0,,,,,,,
Kyrgyzstan,1999,,0.0,,,,,,,
Malawi,1999,,0.0,,,,,,,
Martinique,1999,,0.0,,,,,,,
Mexico,1999,,46.0,,,,,,,
Morocco,1999,,0.0,,,,,,,
Mozambique,1999,,0.0,,,,,,,
Myanmar,1999,,0.0,,,,,,,
Nepal,1999,,0.0,,,,,,,
Netherlands,1999,,0.0,,,,,,,
New Zealand,1999,,0.0,,,,,,,
Nicaragua,1999,,0.0,,,,,,,
Pakistan,1999,,0.0,,,,,,,
Panama,1999,,0.0,,,,,,,
Papua New Guinea,1999,,0.0,,,,,,,
Peru,1999,,1.0,,,,,,,
Philippines,1999,,6.0,,,,,,,
Poland,1999,,0.0,,,,,,,
Romania,1999,,0.0,,,,,,,
Russia,1999,,1.0,,,,,,,
Rwanda,1999,,0.0,,,,,,,
Saint Lucia,1999,,0.0,,,,,,,
Serbia and Montenegro,1999,,0.0,,,,,,,
Slovenia,1999,,0.0,,,,,,,
Solomon Islands,1999,,0.0,,,,,,,
South Africa,1999,,0.0,,,,,,,
Spain,1999,,0.0,,,,,,,
Sudan,1999,,0.0,,,,,,,
Taiwan,1999,,2265.0,,,,,,,
Tajikistan,1999,,0.0,,,,,,,
Tanzania,1999,,0.0,,,,,,,
Thailand,1999,,0.0,,,,,,,
Tonga,1999,,0.0,,,,,,,
Trinidad and Tobago,1999,,0.0,,,,,,,
Turkey,1999,,17982.0,,,,,,,
Turkmenistan,1999,,0.0,,,,,,,
Uganda,1999,,0.0,,,,,,,
United Kingdom,1999,,0.0,,,,,,,
United States,1999,,0.0,,,,,,,
USSR,1999,,0.0,,,,,,,
Uzbekistan,1999,,0.0,,,,,,,
Vanuatu,1999,,12.0,,,,,,,
Venezuela,1999,,0.0,,,,,,,
Wallis ,1999,,0.0,,,,,,,
West Germany,1999,,0.0,,,,,,,
Yemen Arab Republic (Former),1999,,0.0,,,,,,,
"Yemen, Rep.",1999,,0.0,,,,,,,
Yugoslavia,1999,,0.0,,,,,,,
Afghanistan,2000,,0.0,,,,,,,
Albania,2000,,0.0,,,,,,,
Algeria,2000,,0.0,,,,,,,
American Samoa,2000,,0.0,,,,,,,
Argentina,2000,,0.0,,,,,,,
Armenia,2000,,0.0,,,,,,,
Australia,2000,,0.0,,,,,,,
Austria,2000,,0.0,,,,,,,
Azerbaijan,2000,,31.0,,,,,,,
Azores,2000,,0.0,,,,,,,
Bangladesh,2000,,0.0,,,,,,,
Barbados,2000,,0.0,,,,,,,
Belgium,2000,,0.0,,,,,,,
Bolivia,2000,,0.0,,,,,,,
Brazil,2000,,0.0,,,,,,,
Bulgaria,2000,,0.0,,,,,,,
Burundi,2000,,0.0,,,,,,,
Chile,2000,,0.0,,,,,,,
China,2000,,9.0,,,,,,,
Colombia,2000,,2.0,,,,,,,
"Congo, Dem. Rep.",2000,,0.0,,,,,,,
"Congo, Rep.",2000,,0.0,,,,,,,
Costa Rica,2000,,0.0,,,,,,,
Croatia,2000,,0.0,,,,,,,
Cuba,2000,,0.0,,,,,,,
Cyprus,2000,,0.0,,,,,,,
Dominica,2000,,0.0,,,,,,,
Dominican Rep.,2000,,0.0,,,,,,,
Ecuador,2000,,0.0,,,,,,,
Egypt,2000,,0.0,,,,,,,
El Salvador,2000,,0.0,,,,,,,
Fiji,2000,,0.0,,,,,,,
Georgia,2000,,0.0,,,,,,,
Germany,2000,,0.0,,,,,,,
Greece,2000,,0.0,,,,,,,
Guadeloupe,2000,,0.0,,,,,,,
Guam,2000,,0.0,,,,,,,
Guatemala,2000,,0.0,,,,,,,
Guinea,2000,,0.0,,,,,,,
Honduras,2000,,0.0,,,,,,,
Iceland,2000,,0.0,,,,,,,
India,2000,,0.0,,,,,,,
Indonesia,2000,,149.0,,,,,,,
Iran,2000,,1.0,,,,,,,
Iraq,2000,,0.0,,,,,,,
Italy,2000,,0.0,,,,,,,
Japan,2000,,1.0,,,,,,,
Kazakhstan,2000,,0.0,,,,,,,
Kenya,2000,,0.0,,,,,,,
"Korea, Dem. Rep.",2000,,0.0,,,,,,,
Kyrgyzstan,2000,,0.0,,,,,,,
Malawi,2000,,0.0,,,,,,,
Martinique,2000,,0.0,,,,,,,
Mexico,2000,,0.0,,,,,,,
Morocco,2000,,0.0,,,,,,,
Mozambique,2000,,0.0,,,,,,,
Myanmar,2000,,0.0,,,,,,,
Nepal,2000,,0.0,,,,,,,
Netherlands,2000,,0.0,,,,,,,
New Zealand,2000,,0.0,,,,,,,
Nicaragua,2000,,7.0,,,,,,,
Pakistan,2000,,0.0,,,,,,,
Panama,2000,,0.0,,,,,,,
Papua New Guinea,2000,,1.0,,,,,,,
Peru,2000,,0.0,,,,,,,
Philippines,2000,,0.0,,,,,,,
Poland,2000,,0.0,,,,,,,
Romania,2000,,0.0,,,,,,,
Russia,2000,,0.0,,,,,,,
Rwanda,2000,,0.0,,,,,,,
Saint Lucia,2000,,0.0,,,,,,,
Serbia and Montenegro,2000,,0.0,,,,,,,
Slovenia,2000,,0.0,,,,,,,
Solomon Islands,2000,,0.0,,,,,,,
South Africa,2000,,0.0,,,,,,,
Spain,2000,,0.0,,,,,,,
Sudan,2000,,0.0,,,,,,,
Taiwan,2000,,0.0,,,,,,,
Tajikistan,2000,,0.0,,,,,,,
Tanzania,2000,,1.0,,,,,,,
Thailand,2000,,0.0,,,,,,,
Tonga,2000,,0.0,,,,,,,
Trinidad and Tobago,2000,,0.0,,,,,,,
Turkey,2000,,3.0,,,,,,,
Turkmenistan,2000,,11.0,,,,,,,
Uganda,2000,,0.0,,,,,,,
United Kingdom,2000,,0.0,,,,,,,
United States,2000,,0.0,,,,,,,
USSR,2000,,0.0,,,,,,,
Uzbekistan,2000,,0.0,,,,,,,
Vanuatu,2000,,0.0,,,,,,,
Venezuela,2000,,0.0,,,,,,,
Wallis ,2000,,0.0,,,,,,,
West Germany,2000,,0.0,,,,,,,
Yemen Arab Republic (Former),2000,,0.0,,,,,,,
"Yemen, Rep.",2000,,0.0,,,,,,,
Yugoslavia,2000,,0.0,,,,,,,
Afghanistan,2001,,4.0,,,,,,,
Albania,2001,,0.0,,,,,,,
Algeria,2001,,0.0,,,,,,,
American Samoa,2001,,0.0,,,,,,,
Argentina,2001,,0.0,,,,,,,
Armenia,2001,,0.0,,,,,,,
Australia,2001,,0.0,,,,,,,
Austria,2001,,0.0,,,,,,,
Azerbaijan,2001,,0.0,,,,,,,
Azores,2001,,0.0,,,,,,,
Bangladesh,2001,,0.0,,,,,,,
Barbados,2001,,0.0,,,,,,,
Belgium,2001,,0.0,,,,,,,
Bolivia,2001,,0.0,,,,,,,
Brazil,2001,,0.0,,,,,,,
Bulgaria,2001,,0.0,,,,,,,
Burundi,2001,,0.0,,,,,,,
Chile,2001,,0.0,,,,,,,
China,2001,,8.0,,,,,,,
Colombia,2001,,0.0,,,,,,,
"Congo, Dem. Rep.",2001,,0.0,,,,,,,
"Congo, Rep.",2001,,0.0,,,,,,,
Costa Rica,2001,,0.0,,,,,,,
Croatia,2001,,0.0,,,,,,,
Cuba,2001,,0.0,,,,,,,
Cyprus,2001,,0.0,,,,,,,
Dominica,2001,,0.0,,,,,,,
Dominican Rep.,2001,,0.0,,,,,,,
Ecuador,2001,,0.0,,,,,,,
Egypt,2001,,0.0,,,,,,,
El Salvador,2001,,1159.0,,,,,,,
Fiji,2001,,0.0,,,,,,,
Georgia,2001,,0.0,,,,,,,
Germany,2001,,0.0,,,,,,,
Greece,2001,,0.0,,,,,,,
Guadeloupe,2001,,0.0,,,,,,,
Guam,2001,,0.0,,,,,,,
Guatemala,2001,,6.0,,,,,,,
Guinea,2001,,0.0,,,,,,,
Honduras,2001,,0.0,,,,,,,
Iceland,2001,,0.0,,,,,,,
India,2001,,20005.0,,,,,,,
Indonesia,2001,,0.0,,,,,,,
Iran,2001,,0.0,,,,,,,
Iraq,2001,,0.0,,,,,,,
Italy,2001,,0.0,,,,,,,
Japan,2001,,2.0,,,,,,,
Kazakhstan,2001,,0.0,,,,,,,
Kenya,2001,,0.0,,,,,,,
"Korea, Dem. Rep.",2001,,0.0,,,,,,,
Kyrgyzstan,2001,,0.0,,,,,,,
Malawi,2001,,0.0,,,,,,,
Martinique,2001,,0.0,,,,,,,
Mexico,2001,,0.0,,,,,,,
Morocco,2001,,0.0,,,,,,,
Mozambique,2001,,0.0,,,,,,,
Myanmar,2001,,0.0,,,,,,,
Nepal,2001,,0.0,,,,,,,
Netherlands,2001,,0.0,,,,,,,
New Zealand,2001,,0.0,,,,,,,
Nicaragua,2001,,0.0,,,,,,,
Pakistan,2001,,12.0,,,,,,,
Panama,2001,,0.0,,,,,,,
Papua New Guinea,2001,,0.0,,,,,,,
Peru,2001,,151.0,,,,,,,
Philippines,2001,,0.0,,,,,,,
Poland,2001,,0.0,,,,,,,
Romania,2001,,0.0,,,,,,,
Russia,2001,,0.0,,,,,,,
Rwanda,2001,,0.0,,,,,,,
Saint Lucia,2001,,0.0,,,,,,,
Serbia and Montenegro,2001,,0.0,,,,,,,
Slovenia,2001,,0.0,,,,,,,
Solomon Islands,2001,,0.0,,,,,,,
South Africa,2001,,0.0,,,,,,,
Spain,2001,,0.0,,,,,,,
Sudan,2001,,0.0,,,,,,,
Taiwan,2001,,0.0,,,,,,,
Tajikistan,2001,,0.0,,,,,,,
Tanzania,2001,,0.0,,,,,,,
Thailand,2001,,0.0,,,,,,,
Tonga,2001,,0.0,,,,,,,
Trinidad and Tobago,2001,,0.0,,,,,,,
Turkey,2001,,0.0,,,,,,,
Turkmenistan,2001,,0.0,,,,,,,
Uganda,2001,,0.0,,,,,,,
United Kingdom,2001,,0.0,,,,,,,
United States,2001,,1.0,,,,,,,
USSR,2001,,0.0,,,,,,,
Uzbekistan,2001,,0.0,,,,,,,
Vanuatu,2001,,0.0,,,,,,,
Venezuela,2001,,0.0,,,,,,,
Wallis ,2001,,0.0,,,,,,,
West Germany,2001,,0.0,,,,,,,
Yemen Arab Republic (Former),2001,,0.0,,,,,,,
"Yemen, Rep.",2001,,0.0,,,,,,,
Yugoslavia,2001,,0.0,,,,,,,
Afghanistan,2002,,1200.0,,,,,,,
Albania,2002,,0.0,,,,,,,
Algeria,2002,,0.0,,,,,,,
American Samoa,2002,,0.0,,,,,,,
Argentina,2002,,0.0,,,,,,,
Armenia,2002,,0.0,,,,,,,
Australia,2002,,0.0,,,,,,,
Austria,2002,,0.0,,,,,,,
Azerbaijan,2002,,0.0,,,,,,,
Azores,2002,,0.0,,,,,,,
Bangladesh,2002,,0.0,,,,,,,
Barbados,2002,,0.0,,,,,,,
Belgium,2002,,0.0,,,,,,,
Bolivia,2002,,0.0,,,,,,,
Brazil,2002,,0.0,,,,,,,
Bulgaria,2002,,0.0,,,,,,,
Burundi,2002,,0.0,,,,,,,
Chile,2002,,0.0,,,,,,,
China,2002,,2.0,,,,,,,
Colombia,2002,,0.0,,,,,,,
"Congo, Dem. Rep.",2002,,0.0,,,,,,,
"Congo, Rep.",2002,,0.0,,,,,,,
Costa Rica,2002,,0.0,,,,,,,
Croatia,2002,,0.0,,,,,,,
Cuba,2002,,0.0,,,,,,,
Cyprus,2002,,0.0,,,,,,,
Dominica,2002,,0.0,,,,,,,
Dominican Rep.,2002,,0.0,,,,,,,
Ecuador,2002,,0.0,,,,,,,
Egypt,2002,,0.0,,,,,,,
El Salvador,2002,,0.0,,,,,,,
Fiji,2002,,0.0,,,,,,,
Georgia,2002,,6.0,,,,,,,
Germany,2002,,0.0,,,,,,,
Greece,2002,,0.0,,,,,,,
Guadeloupe,2002,,0.0,,,,,,,
Guam,2002,,0.0,,,,,,,
Guatemala,2002,,0.0,,,,,,,
Guinea,2002,,0.0,,,,,,,
Honduras,2002,,0.0,,,,,,,
Iceland,2002,,0.0,,,,,,,
India,2002,,2.0,,,,,,,
Indonesia,2002,,11.0,,,,,,,
Iran,2002,,230.0,,,,,,,
Iraq,2002,,0.0,,,,,,,
Italy,2002,,30.0,,,,,,,
Japan,2002,,0.0,,,,,,,
Kazakhstan,2002,,0.0,,,,,,,
Kenya,2002,,0.0,,,,,,,
"Korea, Dem. Rep.",2002,,0.0,,,,,,,
Kyrgyzstan,2002,,0.0,,,,,,,
Malawi,2002,,0.0,,,,,,,
Martinique,2002,,0.0,,,,,,,
Mexico,2002,,0.0,,,,,,,
Morocco,2002,,0.0,,,,,,,
Mozambique,2002,,0.0,,,,,,,
Myanmar,2002,,0.0,,,,,,,
Nepal,2002,,0.0,,,,,,,
Netherlands,2002,,0.0,,,,,,,
New Zealand,2002,,0.0,,,,,,,
Nicaragua,2002,,0.0,,,,,,,
Pakistan,2002,,36.0,,,,,,,
Panama,2002,,0.0,,,,,,,
Papua New Guinea,2002,,5.0,,,,,,,
Peru,2002,,0.0,,,,,,,
Philippines,2002,,15.0,,,,,,,
Poland,2002,,0.0,,,,,,,
Romania,2002,,0.0,,,,,,,
Russia,2002,,0.0,,,,,,,
Rwanda,2002,,45.0,,,,,,,
Saint Lucia,2002,,0.0,,,,,,,
Serbia and Montenegro,2002,,1.0,,,,,,,
Slovenia,2002,,0.0,,,,,,,
Solomon Islands,2002,,0.0,,,,,,,
South Africa,2002,,0.0,,,,,,,
Spain,2002,,0.0,,,,,,,
Sudan,2002,,0.0,,,,,,,
Taiwan,2002,,4.0,,,,,,,
Tajikistan,2002,,3.0,,,,,,,
Tanzania,2002,,2.0,,,,,,,
Thailand,2002,,0.0,,,,,,,
Tonga,2002,,0.0,,,,,,,
Trinidad and Tobago,2002,,0.0,,,,,,,
Turkey,2002,,42.0,,,,,,,
Turkmenistan,2002,,0.0,,,,,,,
Uganda,2002,,0.0,,,,,,,
United Kingdom,2002,,0.0,,,,,,,
United States,2002,,0.0,,,,,,,
USSR,2002,,0.0,,,,,,,
Uzbekistan,2002,,0.0,,,,,,,
Vanuatu,2002,,0.0,,,,,,,
Venezuela,2002,,0.0,,,,,,,
Wallis ,2002,,0.0,,,,,,,
West Germany,2002,,0.0,,,,,,,
Yemen Arab Republic (Former),2002,,0.0,,,,,,,
"Yemen, Rep.",2002,,0.0,,,,,,,
Yugoslavia,2002,,0.0,,,,,,,
Afghanistan,2003,,1.0,,,,,,,
Albania,2003,,0.0,,,,,,,
Algeria,2003,,2275.0,,,,,,,
American Samoa,2003,,0.0,,,,,,,
Argentina,2003,,0.0,,,,,,,
Armenia,2003,,0.0,,,,,,,
Australia,2003,,0.0,,,,,,,
Austria,2003,,0.0,,,,,,,
Azerbaijan,2003,,0.0,,,,,,,
Azores,2003,,0.0,,,,,,,
Bangladesh,2003,,2.0,,,,,,,
Barbados,2003,,0.0,,,,,,,
Belgium,2003,,0.0,,,,,,,
Bolivia,2003,,0.0,,,,,,,
Brazil,2003,,0.0,,,,,,,
Bulgaria,2003,,0.0,,,,,,,
Burundi,2003,,0.0,,,,,,,
Chile,2003,,0.0,,,,,,,
China,2003,,317.0,,,,,,,
Colombia,2003,,0.0,,,,,,,
"Congo, Dem. Rep.",2003,,0.0,,,,,,,
"Congo, Rep.",2003,,0.0,,,,,,,
Costa Rica,2003,,2.0,,,,,,,
Croatia,2003,,0.0,,,,,,,
Cuba,2003,,0.0,,,,,,,
Cyprus,2003,,0.0,,,,,,,
Dominica,2003,,0.0,,,,,,,
Dominican Rep.,2003,,3.0,,,,,,,
Ecuador,2003,,0.0,,,,,,,
Egypt,2003,,0.0,,,,,,,
El Salvador,2003,,0.0,,,,,,,
Fiji,2003,,0.0,,,,,,,
Georgia,2003,,0.0,,,,,,,
Germany,2003,,0.0,,,,,,,
Greece,2003,,0.0,,,,,,,
Guadeloupe,2003,,0.0,,,,,,,
Guam,2003,,0.0,,,,,,,
Guatemala,2003,,0.0,,,,,,,
Guinea,2003,,0.0,,,,,,,
Honduras,2003,,0.0,,,,,,,
Iceland,2003,,0.0,,,,,,,
India,2003,,0.0,,,,,,,
Indonesia,2003,,1.0,,,,,,,
Iran,2003,,26797.0,,,,,,,
Iraq,2003,,0.0,,,,,,,
Italy,2003,,0.0,,,,,,,
Japan,2003,,2.0,,,,,,,
Kazakhstan,2003,,3.0,,,,,,,
Kenya,2003,,0.0,,,,,,,
"Korea, Dem. Rep.",2003,,0.0,,,,,,,
Kyrgyzstan,2003,,0.0,,,,,,,
Malawi,2003,,0.0,,,,,,,
Martinique,2003,,0.0,,,,,,,
Mexico,2003,,29.0,,,,,,,
Morocco,2003,,0.0,,,,,,,
Mozambique,2003,,0.0,,,,,,,
Myanmar,2003,,0.0,,,,,,,
